num,pron,char,main_mean,tot_stk,main_elem,disused,rad_stk,rad,rad_elem,detail_mean,meaning,stk_info,rad_id,no_rad_stk,rad_mean
5391,호,滸,물가,15,水,FALSE,4,水,水,물가; 강 이름(淮水의 지류의 이름),물가 【호】,총 15획 (부 11획),85,11,물수
5392,호,岵,산에초목많을,8,土,FALSE,3,山,土,산; 산에 초목이 많다,산에초목많을 【호】,총 8획 (부 5획),46,5,뫼산
5393,호,弧,활,8,火,FALSE,3,弓,火,활(목제의 활 기를 단 활),활 【호】,총 8획 (부 5획),57,5,활궁
5394,호,狐,여후,9,土,FALSE,4,犬(犭),土,여우; 여우털옷,여후 【호】,총 9획 (부 5획),94,5,개견
5395,호,瓠,박,11,木,TRUE,5,瓜,木,박과에 속하는 蔓草. 열매는 바가지를 만듬; 병,박 【호】,총 11획 (부 6획),97,6,오이과
5396,호,糊,풀,15,木,FALSE,6,米,木,풀(을 바르다); 흐리다; 죽(을 먹다),풀 【호】,총 15획 (부 9획),119,9,쌀미
5397,호,縞,명주,16,木,FALSE,6,糸,木,(고운) 명주; 희다; 흰 빛,명주 【호】,총 16획 (부 10획),120,10,실사
5398,호,葫,마늘,15,木,TRUE,6,艸(艹),木,마늘; 호리병박 조롱박,마늘 【호】,총 15획 (부 9획),140,9,풀초
5399,호,蒿,쑥,16,木,FALSE,6,艸(艹),木,쑥; 김이 오르다,쑥 【호】,총 16획 (부 10획),140,10,풀초
5400,호,蝴,나비,15,水,FALSE,6,虫,水,나비(인시류 중 나방을 제외한 곤충의 총칭),나비 【호】,총 15획 (부 9획),142,9,벌레충
5401,호,皞,밝을,15,金,FALSE,5,白,金,"(깨끗하고)밝다; 화락하다(和樂--), 쾌적하다(快適--); 광대하다(廣大--); 자적하다(自適--: 편안하여 만족하다)",밝을 【호】,총 15획 (부 10획),106,10,흰백
5402,호,婋,재치있을,11,土,FALSE,3,女,土,(여자(女子)의 마음씀이)재치 있다; (여자의 마음씀이)영리하다(怜悧ㆍ伶俐--),재치있을 【호】,총 11획 (부 8획),38,8,계집녀
5403,호,芐,지황,9,木,FALSE,6,艸(艹),木,지황(地黃: 약초의 한 가지); 부들(부들과의 여러해살이풀),지황 【호】,총 9획 (부 3획),140,3,풀초
5404,호,芦,지황,10,木,FALSE,6,艸(艹),木,지황(한삼과의 여러해살이풀),지황 【호】,총 10획 (부 4획),140,4,풀초
5405,호,犒,호궤할,14,土,FALSE,4,牛(牜),土,호궤하다(犒饋--: 군사에게 음식을 주어 위로 하다); 맛 좋은 음식(飮食),호궤할 【호】,총 14획 (부 10획),93,10,소우
5406,호,鄗,땅이름,17,土,FALSE,7,邑(⻏),土,땅 이름; 산 이름,땅이름 【호】,총 17획 (부 10획),163,10,고을읍
5407,호,熩,빛날,15,火,FALSE,4,火(灬),火,빛나다; 빛,빛날 【호】,총 15획 (부 11획),86,11,불화
5408,호,嫭,아름다울,14,土,FALSE,3,女,土,아름답다; 자랑하다; 시기하다(猜忌--); 질투하다(嫉妬ㆍ嫉妒--); 시새움하다; 소녀(少女),아름다울 【호】,총 14획 (부 11획),38,11,계집녀
5409,호,怙,믿을,9,火,FALSE,4,心,火,"믿다; 의지하다(依支--); 아버지(≠恃), 아비, 아빠",믿을 【호】,총 9획 (부 5획),61,5,마음심
5410,호,瓳,반호,10,土,FALSE,5,瓦,土,반호(㽃瓳: 사각형의 큰 벽돌),반호 【호】,총 10획 (부 5획),98,5,기와와
5411,호,蔰,빛,17,木,FALSE,6,艸(艹),木,빛,빛 【호】,총 17획 (부 11획),140,11,풀초
5412,호,儫,호걸,16,火,FALSE,2,人(亻),火,호걸; 귀인(貴人); 사치(奢侈); 우두머리; 호저(豪豬: 쥐목의 호저류에 속하는 포유류를 통틀어 이르는 말); 물고기의 이름; 뛰어나다; 빼어나다; 성하다(盛--: 기운이나 세력이 한창 왕성하다); 용감하다(勇敢--); 굳세다; 거느리다; 거드름을 피우다,호걸 【호】,총 16획 (부 14획),9,14,사람인
5413,혹,或,혹,8,金,FALSE,4,戈,金,혹; 혹은; 혹이(어떤 사람); 괴이쩍어하다; 있다; 존재하다,혹 【혹】,총 8획 (부 4획),62,4,창과
5414,혹,惑,미혹할,12,火,FALSE,4,心,火,미혹하다(迷); 미혹하게 하다; 미혹; 의혹,미혹할 【혹】,총 12획 (부 8획),61,8,마음심
5415,혹,酷,독할,14,金,FALSE,7,酉,金,독하다; 괴롭다; 한(원통한 일); 심하다; 심히,독할 【혹】,총 14획 (부 7획),164,7,닭유
5416,혹,熇,뜨거울,14,火,FALSE,4,火(灬),火,뜨겁다; 불꽃 일어나다,뜨거울 【혹】,총 14획 (부 10획),86,10,불화
5417,혼,婚,혼인할,11,土,FALSE,3,女,土,혼인하다; 사돈,혼인할 【혼】,총 11획 (부 8획),38,8,계집녀
5418,혼,混,섞일,12,水,FALSE,4,水,水,섞다; 섞이다; 흐리다; 혼탁하다; 합하다; 맞추다,섞일 【혼】,총 12획 (부 8획),85,8,물수
5419,혼,昏,어두울,8,火,FALSE,4,日,火,어둡다; 날이 저물다; 일찍 죽다; 어지럽(히)다; 장가들다(婚),어두울 【혼】,총 8획 (부 4획),72,4,날일
5420,혼,魂,넋,14,火,FALSE,10,鬼,火,넋; 마음,넋 【혼】,총 14획 (부 4획),194,4,귀신귀
5421,혼,渾,흐릴,13,水,FALSE,4,水,水,흐리다; 물소리(물이 어지러이 흐르는 소리); 합수(合水)하다,흐릴 【혼】,총 13획 (부 9획),85,9,물수
5422,혼,䫟,둥글,19,火,FALSE,9,頁,火,(얼굴과 머리가)둥글다; (얼굴빛이)혼혼하다(훈기를 느낄 만큼 따스하다),둥글 【혼】,총 19획 (부 10획),181,10,머리혈
5423,홀,忽,소홀이할,8,火,FALSE,4,心,火,홀연 돌연 문득; 소홀이 하다; 잊다; 다하다 멸하다; 올(누에 입에서 나오는 실),소홀이할 【홀】,총 8획 (부 4획),61,4,마음심
5424,홀,惚,황홀할,12,火,FALSE,4,心,火,황홀하다,황홀할 【홀】,총 12획 (부 8획),61,8,마음심
5425,홀,笏,홀,10,木,FALSE,6,竹,木,홀(옥 상아 대나무로 만든 조복을 입었을 때 띠에 끼고 다니며 군명을 받으면 이에 기록함),홀 【홀】,총 10획 (부 4획),118,4,대죽
5426,홍,紅,붉을,9,木,FALSE,6,糸,木,붉다; 붉은빛(꽃); 털여뀌(마디풀과의 일년초); 연지,붉을 【홍】,총 9획 (부 3획),120,3,실사
5427,홍,洪,클,10,水,FALSE,4,水,水,크다; 넓다; 큰 물(洪水); 성(姓),클 【홍】,총 10획 (부 6획),85,6,물수
5428,홍,弘,넓을,5,火,FALSE,3,弓,火,넓다 크다; 넓히다; 활소리,넓을 【홍】,총 5획 (부 2획),57,2,활궁
5429,홍,鴻,큰기러기,17,火,FALSE,11,鳥,火,큰 기러기; 크다(洪); 굳세다,큰기러기 【홍】,총 17획 (부 6획),196,6,새조
5430,홍,泓,깊을,9,水,FALSE,4,水,水,깊다; 물이 맑고 깊은 모양; 웅덩이; 소; 연지(硯池),깊을 【홍】,총 9획 (부 5획),85,5,물수
5431,홍,烘,밝을,10,火,FALSE,4,火(灬),火,불을 때다; 밝다; 쬐다; 타다,밝을 【홍】,총 10획 (부 6획),86,6,불화
5432,홍,虹,무지개,9,水,TRUE,6,虫,水,무지개; (무지개 모양의) 다리; 어지럽히다 어지럽다,무지개 【홍】,총 9획 (부 3획),142,3,벌레충
5433,홍,鉷,쇠뇌고동,14,金,FALSE,8,金,金,쇠뇌고동(弩牙),쇠뇌고동 【홍】,총 14획 (부 6획),167,6,쇠금
5434,홍,哄,떠들석할,9,水,FALSE,3,口,水,떠들썩하다; 서로 和하는 소리; 노랫소리; 고무하다; 진작하다,떠들석할 【홍】,총 9획 (부 6획),30,6,입구
5435,홍,汞,수은,7,水,FALSE,4,水,水,수은(水銀),수은 【홍】,총 7획 (부 3획),85,3,물수
5436,홍,訌,무너질,10,金,TRUE,7,言,金,무너지다; 어지럽다; 내부의 분쟁,무너질 【홍】,총 10획 (부 3획),149,3,말씀언
5437,화,火,불,4,火,FALSE,4,火(灬),火,불; 화(흥분); 불나다; 불사르다; 화성; 편오(唐代의 兵制),불 【화】,총 4획 (부 0획),86,0,불화
5438,화,化,될,4,金,FALSE,2,匕,金,(어떤 상태로) 되다; 화하게 하다; 죽음; 변화; 교화; 요술; 집(도사의 거실),될 【화】,총 4획 (부 2획),21,2,비수비
5439,화,花,꽃,10,木,FALSE,6,艸(艹),木,꽃; 피다; 얽은 자국; 소비하다; 창기; 기생,꽃 【화】,총 10획 (부 4획),140,4,풀초
5440,화,貨,재화,11,金,FALSE,7,貝,金,재화; 재물로 여기다; 뇌물을 주다; 팔다,재화 【화】,총 11획 (부 4획),154,4,조개패
5441,화,和,화목할,8,水,FALSE,3,口,水,온화하다; 화목하다; 고르다; 따뜻하다; 순하다; (바람이) 자다; 좇다; 화해; 방울; 응하다; 대답하다; 화답하다; 섞다 타다; 나라 이름(일본의 별칭),화목할 【화】,총 8획 (부 5획),30,5,입구
5442,화,話,말할,13,金,FALSE,7,言,金,말하다 이야기(하다); 착한 말 좋은 말,말할 【화】,총 13획 (부 6획),149,6,말씀언
5443,화,畫,그림,12,土,FALSE,5,田,土,그림; 그리다; 그림으로 장식(裝飾)된,그림 【화】,총 12획 (부 7획),102,7,밭전
5444,화,畵,그림,13,土,FALSE,5,田,土,그림; 그리다; 그림으로 장식(裝飾)된,그림 【화】,총 13획 (부 8획),102,8,밭전
5445,화,華,빛날,14,火,FALSE,6,艸(艹),木,꽃(피다); 빛; 번성하다; 좋다; 곱다; 풍채; 이름 명망; 분(화장하는 가루); 흰 머리; 치레 허식; 중화(중국); 산 이름,빛날 【화】,총 14획 (부 8획),140,8,풀초
5446,화,禾,벼,5,木,FALSE,5,禾,木,벼; 곡식; 모 줄기; (韓),벼 【화】,총 5획 (부 0획),115,0,벼화
5447,화,禍,재앙,14,木,TRUE,5,示(礻),木,재앙; 재화; 재난; 재앙을 내리다,재앙 【화】,총 14획 (부 9획),113,9,보일시
5448,화,嬅,탐스러울,15,土,FALSE,3,女,土,탐스럽다; 여자의 용모가 준려(俊麗)하다,탐스러울 【화】,총 15획 (부 12획),38,12,계집녀
5449,화,樺,자작나무,16,木,FALSE,4,木,木,자작나무,자작나무 【화】,총 16획 (부 12획),75,12,나무목
5450,화,譁,시끄러울,19,金,TRUE,7,言,金,시끄럽게 떠들다; 들레다 떠들석하다,시끄러울 【화】,총 19획 (부 12획),149,12,말씀언
5451,화,靴,가죽신,13,金,FALSE,9,革,金,가죽으로 만든 신,가죽신 【화】,총 13획 (부 4획),177,4,가죽혁
5452,화,澕,깊을,16,水,FALSE,4,水,水,(물이)깊다,깊을 【화】,총 16획 (부 12획),85,12,물수
5453,확,確,굳을,15,金,FALSE,5,石,金,굳다; 단단하다; 견고하다(堅固--); 확고하다(確固--); 확실하다(確實--); 진실하다(眞實--); 튼튼하다; 대단히; 확실히(確實-); 틀림없이,굳을 【확】,총 15획 (부 10획),112,10,돌석
5454,확,碻,굳을,15,金,FALSE,5,石,金,굳다; 단단하다; 견고하다(堅固--); 확고하다(確固--); 확실하다(確實--); 진실하다(眞實--); 튼튼하다; 대단히; 확실히(確實-); 틀림없이,굳을 【확】,총 15획 (부 10획),112,10,돌석
5455,확,穫,벼벨,19,木,FALSE,5,禾,木,(벼를) 베다; 거두다,벼벨 【확】,총 19획 (부 14획),115,14,벼화
5456,확,擴,넓힐,19,木,FALSE,4,手(扌),木,넓히다; 확대하다,넓힐 【확】,총 19획 (부 15획),64,15,손수
5457,확,廓,넓을,14,木,FALSE,3,广,木,넓(히)다; 휑하다; 넓히다,넓을 【확】,총 14획 (부 11획),53,11,엄호엄
5458,확,攫,움켜쥘,24,木,FALSE,4,手(扌),木,움켜 쥐다,움켜쥘 【확】,총 24획 (부 20획),64,20,손수
5459,환,歡,기뻐할,22,火,FALSE,4,欠,火,기뻐하다(惚); 기쁨,기뻐할 【환】,총 22획 (부 18획),76,18,하품흠
5460,환,患,근심할,11,火,TRUE,4,心,火,근심(憂); 재앙(禍); 병(病); 근심하다; 앓다; 미워하다,근심할 【환】,총 11획 (부 7획),61,7,마음심
5461,환,丸,알,3,木,FALSE,1,丶,木,알; 탄알; 자루; 둥글게 하다; 곧다,알 【환】,총 3획 (부 2획),3,2,점주
5462,환,換,바꿀,13,木,FALSE,4,手(扌),木,바꾸다(易); 갈다; 바뀌다 갈리다; 고치다,바꿀 【환】,총 13획 (부 9획),64,9,손수
5463,환,環,고리옥,18,金,FALSE,5,玉(王),金,고리 모양의 옥; 고리; 두르다; 돌다,고리옥 【환】,총 18획 (부 13획),96,13,구슬옥
5464,환,還,돌아올,20,土,FALSE,7,辵(辶),土,돌아오(가)다; 돌아보다; 물러나다; 돌려보내다; 갚다; (눈동자를) 굴리다; 다시; 도리어; 두르다; 이후,돌아올 【환】,총 20획 (부 13획),162,13,책받침착
5465,환,喚,부를,12,水,FALSE,3,口,水,부르다; 소환하다,부를 【환】,총 12획 (부 9획),30,9,입구
5466,환,奐,빛날,9,木,FALSE,3,大,木,"빛나다, 선명하다(鮮明--); 성대하다(盛大--); 한가하다(閑暇--), 한가롭다(閑暇--); 빛나는 모양; 성대한 모양; 흩어지는 모양",빛날 【환】,총 9획 (부 6획),37,6,큰대
5467,환,渙,흩어질,13,水,FALSE,4,水,水,흩어지다; 풀리다; 찬란하다; 괘 이름(坎下巽上),흩어질 【환】,총 13획 (부 9획),85,9,물수
5468,환,煥,빛날,13,火,FALSE,4,火(灬),火,빛나다(광휘를 발하는 모양),빛날 【환】,총 13획 (부 9획),86,9,불화
5469,환,晥,환할,11,火,FALSE,4,日,火,환하다; 밝은 모양; 縣의 이름,환할 【환】,총 11획 (부 7획),72,7,날일
5470,환,幻,변할,4,水,FALSE,3,幺,水,변하다(化); 미혹하다(惑); 요술(妖術); 허깨비,변할 【환】,총 4획 (부 1획),52,1,작을요
5471,환,桓,굳셀,10,木,FALSE,4,木,木,굳세다; 푯말; 하관할 때 쓰는 나무틀,굳셀 【환】,총 10획 (부 6획),75,6,나무목
5472,환,鐶,고리,21,金,FALSE,8,金,金,고리(圜郭有孔); 쇠고리; 귀고리; 가락지(指環); 목걸이,고리 【환】,총 21획 (부 13획),167,13,쇠금
5473,환,驩,기뻐할,28,火,FALSE,10,馬,火,기뻐하다; 기쁨(歡),기뻐할 【환】,총 28획 (부 18획),187,18,말마
5474,환,宦,벼슬,9,木,FALSE,3,宀,木,벼슬살이; 벼슬; 벼슬아치; 내시; (관무를) 배우다,벼슬 【환】,총 9획 (부 6획),40,6,갓머리면
5475,환,紈,고운비단,9,木,FALSE,6,糸,木,고운 비단(명주),고운비단 【환】,총 9획 (부 3획),120,3,실사
5476,환,鰥,환어,21,水,TRUE,11,魚,水,환어(근심으로 밤잠을 못잔다는 큰 민물고기); 홀아비; 앓다,환어 【환】,총 21획 (부 10획),195,10,고기어
5477,환,圜,두를,16,水,FALSE,3,囗,水,"두르다, 둘러싸다; 에워싸다",두를 【환】,총 16획 (부 13획),31,13,큰입구국
5478,환,皖,환할,12,金,FALSE,5,白,金,"환하다, 밝다; 밝은 별; 밝은 모양; 나라 이름; 땅 이름",환할 【환】,총 12획 (부 7획),106,7,흰백
5479,환,洹,세차게흐를,10,水,FALSE,4,水,水,세차게 흐르다; 물이 많은 모양; 성(盛)한 모양,세차게흐를 【환】,총 10획 (부 6획),85,6,물수
5480,환,擐,입을,17,木,FALSE,4,手(扌),木,"꿰다; (갑옷을)입다; (옷을)걷다, 걷어올리다",입을 【환】,총 17획 (부 13획),64,13,손수
5481,활,活,살,10,水,FALSE,4,水,水,살다; 소생하다; 생존하다; 생기가 있다; 태어나다; 생계; 생활,살 【활】,총 10획 (부 6획),85,6,물수
5482,활,闊,넓을,17,木,FALSE,8,門,木,넓다; 트이다; 멀다; 간략하다(簡略--); 근고하다(勤苦--: 마음과 몸을 다하며 애쓰다); 너그럽다; 거칠다; 관대하다(寬大--); 성기다(물건의 사이가 뜨다); 오래 만나지 않다,넓을 【활】,총 17획 (부 9획),169,9,문문
5483,활,濶,넓을,18,水,FALSE,4,水,水,넓다; 트이다; 멀다; 간략하다(簡略--); 근고하다(勤苦--: 마음과 몸을 다하며 애쓰다); 너그럽다; 거칠다; 관대하다(寬大--); 성기다(물건의 사이가 뜨다); 오래 만나지 않다,넓을 【활】,총 18획 (부 14획),85,14,물수
5484,활,滑,미끄러울,14,水,FALSE,4,水,水,미끄럽다; 반드럽다; 부드럽게 하다; 미끄럽게 하다,미끄러울 【활】,총 14획 (부 10획),85,10,물수
5485,활,猾,교활할,14,土,TRUE,4,犬(犭),土,교활하다; 어지럽(히)다,교활할 【활】,총 14획 (부 10획),94,10,개견
5486,활,豁,뚫린골짜기,17,水,FALSE,7,谷,水,소통하다; 넓고 내뚫린 골짜기; 비다; 넓다 크다; 깨닫다,뚫린골짜기 【활】,총 17획 (부 10획),150,10,골곡
5487,황,黃,누를,12,土,FALSE,12,黃,土,누렇다; 누런 빛; 노래지다; 늙은이; 황금; 황마(黃馬); 어린애; 황제(上古의 聖天子 黃帝),누를 【황】,총 12획 (부 0획),201,0,누를황
5488,황,皇,임금,9,金,FALSE,5,白,金,임금; 훌륭하다; 바르(게하)다; 엄숙하다; (깃 장식이 있는) 관; 벽 없는 방; 춤; 겨를; 봉황,임금 【황】,총 9획 (부 4획),106,4,흰백
5489,황,況,하물며,9,水,TRUE,4,水,水,하물며; 이에; 비유하다; 견주다; 심해지다; 더욱; 주다; 모양 형편,하물며 【황】,총 9획 (부 5획),85,5,물수
5490,황,荒,거칠,12,木,FALSE,6,艸(艹),木,거칠다; 흉년이 들다; 변방; 버리다; 빠지다; 크다; 크게 하다; 비다; 덮다; 황홀하다(慌),거칠 【황】,총 12획 (부 6획),140,6,풀초
5491,황,凰,봉황새,11,木,FALSE,2,儿,木,봉황새(암컷),봉황새 【황】,총 11획 (부 9획),10,9,어진사람인
5492,황,堭,벽없는집,12,土,FALSE,3,土,土,대궐; 성밑 못; 당집 정자; 벽없는 집,벽없는집 【황】,총 12획 (부 9획),32,9,흙토
5493,황,媓,어머니,12,土,FALSE,3,女,土,어머니,어머니 【황】,총 12획 (부 9획),38,9,계집녀
5494,황,晃,밝을,10,火,FALSE,4,日,火,"밝다, 환하다; 빛나다; 빨리 지나가다",밝을 【황】,총 10획 (부 6획),72,6,날일
5495,황,晄,밝을,10,火,FALSE,4,日,火,"밝다, 환하다; 빛나다; 빨리 지나가다 (晃과 同字)",밝을 【황】,총 10획 (부 6획),72,6,날일
5496,황,滉,물깊고넓을,14,水,FALSE,4,水,水,물이 깊고 넓은 모양,물깊고넓을 【황】,총 14획 (부 10획),85,10,물수
5497,황,榥,책상,14,木,FALSE,4,木,木,책상; 창; 천을 바른 창,책상 【황】,총 14획 (부 10획),75,10,나무목
5498,황,煌,빛날,13,火,FALSE,4,火(灬),火,빛나다(반짝반짝 빛나는 모양),빛날 【황】,총 13획 (부 9획),86,9,불화
5499,황,璜,서옥,17,金,FALSE,5,玉(王),金,반원형의 패옥; 서옥,서옥 【황】,총 17획 (부 12획),96,12,구슬옥
5500,황,熀,화광이글거릴,14,火,FALSE,4,火(灬),火,화광(火光)이 이글거리다,화광이글거릴 【황】,총 14획 (부 10획),86,10,불화
5501,황,幌,휘장,13,木,TRUE,3,巾,木,휘장; 포장; 덮개; 술집에 세운 기,휘장 【황】,총 13획 (부 10획),50,10,수건건
5502,황,徨,노닐,12,火,FALSE,3,彳,火,노닐다; 어정거리다,노닐 【황】,총 12획 (부 9획),60,9,두인변척
5503,황,恍,어슴푸레할,10,火,FALSE,4,心,火,어슴푸레하다; 멍하다,어슴푸레할 【황】,총 10획 (부 6획),61,6,마음심
5504,황,惶,두려워할,13,火,TRUE,4,心,火,두려워하다(몹시 공구하여 어찌할 줄 모르는 모습),두려워할 【황】,총 13획 (부 9획),61,9,마음심
5505,황,愰,밝을,14,火,FALSE,4,心,火,밝다; (마음이) 들뜨다,밝을 【황】,총 14획 (부 10획),61,10,마음심
5506,황,慌,어렴풋할,14,火,FALSE,4,心,火,어렴풋하다; 황홀하다; 다급하다; 절박하다,어렴풋할 【황】,총 14획 (부 10획),61,10,마음심
5507,황,湟,해자,13,水,FALSE,4,水,水,해자; 성지(城池); 우묵한 땅; 빠지다; 물에 빠지다,해자 【황】,총 13획 (부 9획),85,9,물수
